# GOA version used: 2020-10-06
#GO	IC	Frequency
GO:0035172	6.956157094207715	1.1062235653336039e-07
GO:0034074	8.583809844104218	2.60729490452498e-09
GO:0103075	6.601538611064649	2.503003108343981e-07
GO:0004348	4.354358389952455	4.422232887564819e-05
GO:1905329	7.188106170728396	6.484758831265953e-08
GO:1903046	3.614190730306846	0.0002431136085841606
GO:0031541	8.41855509210667	3.814564018391737e-09
GO:0070893	6.094272636808977	8.048730078806566e-07
GO:1905076	8.41855509210667	3.814564018391737e-09
GO:0033607	8.373154231241813	4.234925441977782e-09
GO:0050925	6.3811285941660465	4.1578747800469934e-07
GO:1990456	5.051199171080651	8.887934162852748e-06
GO:0006353	2.8612440286692635	0.0013764358367044194
GO:0019228	5.164732653398597	6.843327848994777e-06
GO:0010159	6.088141318757479	8.163166999358318e-07
GO:0045211	3.4204295763501857	0.0003798135231892194
GO:0060953	8.41855509210667	3.814564018391737e-09
GO:0102902	8.583809844104218	2.60729490452498e-09
GO:0000102	7.18586983543218	6.51823726131245e-08
GO:0019563	3.763291767549264	0.0001724678829635456
GO:0000386	4.810315951833247	1.547690255326028e-05
GO:0120137	8.41855509210667	3.814564018391737e-09
GO:0015561	8.583809844104218	2.60729490452498e-09
GO:0043935	5.288865199907369	5.142032296792062e-06
GO:0008254	4.48693457604453	3.2588579011657726e-05
GO:1903280	7.573457052092413	2.6701948128742162e-08
GO:0004858	8.583809844104218	2.60729490452498e-09
GO:0042189	8.41855509210667	3.814564018391737e-09
GO:1901119	8.41855509210667	3.814564018391737e-09
GO:0070131	4.986869747420658	1.0306951977694475e-05
GO:0061965	7.339373846059045	4.577476822070085e-08
GO:0001536	7.373154231241814	4.234925441977782e-08
GO:0019851	8.373154231241813	4.234925441977782e-09
GO:0031813	8.583809844104218	2.60729490452498e-09
GO:0140125	7.816495100778708	1.5258256073566948e-08
GO:0033072	5.687772816440281	2.0522354418947545e-06
GO:0100067	8.41855509210667	3.814564018391737e-09
GO:0051247	2.984890845365318	0.001035402369768143
GO:0002182	6.775102415620483	1.6784081680923645e-07
GO:0009549	8.373154231241813	4.234925441977782e-09
GO:0005500	7.8848398397681985	1.3036474522624901e-08
GO:0052381	3.695787691044862	0.00020147089186245426
GO:0097482	6.169034248585889	6.775880707164451e-07
GO:0034848	8.583809844104218	2.60729490452498e-09
GO:0035759	6.561222595675402	2.7464860932420506e-07
GO:1903235	6.678192402612426	2.0980102101154555e-07
GO:0043192	8.41855509210667	3.814564018391737e-09
GO:0043746	8.583809844104218	2.60729490452498e-09
GO:0051799	6.0019145847683895	9.956012088002435e-07
GO:0043880	4.960353796034283	1.0955853188813967e-05
GO:0034489	8.41855509210667	3.814564018391737e-09
GO:0004556	3.849106001803175	0.00014154482577685213
GO:0046434	2.7031233887978354	0.0019809641277751234
GO:0050134	7.981749852776255	1.042917961809992e-08
GO:0048592	4.696909325816924	2.009512324888767e-05
GO:0051888	8.41855509210667	3.814564018391737e-09
GO:1905825	8.41855509210667	3.814564018391737e-09
GO:0021677	8.41855509210667	3.814564018391737e-09
GO:0075006	8.41855509210667	3.814564018391737e-09
GO:0016206	5.379689861448293	4.171671847239968e-06
GO:0007540	7.163282587003365	6.866215233105127e-08
GO:0051708	8.41855509210667	3.814564018391737e-09
GO:0019681	8.41855509210667	3.814564018391737e-09
GO:0006038	5.760543695449558	1.7356266283682406e-06
GO:0016796	2.805104498054533	0.0015663741306118542
GO:0016765	2.25471007238009	0.0055627549341257035
GO:0070786	5.745534184977775	1.7966596526625084e-06
GO:0007567	6.038343850395064	9.15495364414017e-07
GO:0102347	8.583809844104218	2.60729490452498e-09
GO:0031069	5.392021827583374	4.054881551550417e-06
GO:0055065	2.934000446499785	0.001164124832568772
GO:0004138	5.615794130110576	2.4221769663037066e-06
GO:0030725	6.311345122458802	4.882641943541423e-07
GO:1903137	7.117525096442689	7.629128036783475e-08
GO:0051267	6.2413871632820115	5.736048789954956e-07
GO:0002884	6.710984916008734	1.945427649379786e-07
GO:0035813	6.027619985003291	9.383827485243674e-07
GO:2000592	7.076132411284464	8.392040840461823e-08
GO:0060747	8.41855509210667	3.814564018391737e-09
GO:0031184	8.41855509210667	3.814564018391737e-09
GO:0034173	8.41855509210667	3.814564018391737e-09
GO:0043051	5.906671731127796	1.2397333059773146e-06
GO:0045506	8.583809844104218	2.60729490452498e-09
GO:1900105	8.41855509210667	3.814564018391737e-09
GO:0010664	5.434928804982136	3.673425149711243e-06
GO:0061803	6.71994171746647	1.905716448890002e-07
GO:0035753	5.518734589679574	3.0287638306030396e-06
GO:0008829	3.901809255623893	0.00012536916818917915
GO:0005587	5.624966204235613	2.371558247507558e-06
GO:1900558	7.377162406948445	4.196020420230911e-08
GO:0048554	8.41855509210667	3.814564018391737e-09
GO:1990217	8.41855509210667	3.814564018391737e-09
GO:1905595	6.3079653818074215	4.920787583725341e-07
GO:0072594	3.0584105930913332	0.0008741569341467057
GO:0070144	8.117525096442689	7.629128036783474e-09
GO:0060227	8.41855509210667	3.814564018391737e-09
GO:0051916	6.459958203137131	3.4677022230182234e-07
GO:0003406	5.5715997670868465	2.6816385049293914e-06
GO:0052551	8.41855509210667	3.814564018391737e-09
GO:0018532	8.583809844104218	2.60729490452498e-09
GO:0042321	6.385131336619721	4.1197291398630764e-07
GO:0021809	8.41855509210667	3.814564018391737e-09
GO:0102490	5.771565147303848	1.692134393036712e-06
GO:0048416	8.583809844104218	2.60729490452498e-09
GO:1902103	5.8100290585294765	1.5487129914670454e-06
GO:0044472	8.117525096442689	7.629128036783474e-09
GO:0101011	7.0397417997539415	9.125532165837431e-08
GO:0102722	8.583809844104218	2.60729490452498e-09
GO:2001133	8.41855509210667	3.814564018391737e-09
GO:0042196	7.076132411284464	8.392040840461823e-08
GO:0070351	7.941433837387008	1.1443692055175213e-08
GO:0050186	8.583809844104218	2.60729490452498e-09
GO:0106004	3.4216758262053095	0.00037872517400200524
GO:0004324	3.770015429900228	0.000169818331721521
GO:0046419	7.573457052092413	2.6701948128742162e-08
GO:0044855	6.440831486817823	3.6238358174721505e-07
GO:0060635	7.816495100778708	1.5258256073566948e-08
GO:0034725	8.41855509210667	3.814564018391737e-09
GO:0016842	3.0959576623513008	0.000801756219615954
GO:0043412	1.330498069925016	0.04671990274753777
GO:1900347	8.41855509210667	3.814564018391737e-09
GO:0045959	6.454767264761115	3.5093988969203985e-07
GO:0047603	8.106688589384555	7.82188471357494e-09
GO:0032452	4.461757881470968	3.453362101043336e-05
GO:0102532	8.583809844104218	2.60729490452498e-09
GO:0008934	3.7880410203809003	0.00016291421481433885
GO:0002835	6.537741499825879	2.8990686539777206e-07
GO:2001093	8.41855509210667	3.814564018391737e-09
GO:0031302	6.230139430987719	5.886546364349117e-07
GO:0002752	6.3811285941660465	4.1578747800469934e-07
GO:0020028	7.6404038417230264	2.2887384110350425e-08
GO:0004785	8.41855509210667	3.814564018391737e-09
GO:0010243	3.6237813276756556	0.0002378037354705593
GO:0016283	8.41855509210667	3.814564018391737e-09
GO:0071931	5.624764707415852	2.3726588194396605e-06
GO:0098754	2.2803481071979217	0.005243869712391066
GO:0140408	8.41855509210667	3.814564018391737e-09
GO:2001181	8.41855509210667	3.814564018391737e-09
GO:1901315	5.974510296188594	1.060448797112903e-06
GO:1902661	6.318184546989108	4.806350663173589e-07
GO:0102096	5.584244355878235	2.604687609620455e-06
GO:0052909	5.542417158945993	2.8680243949774782e-06
GO:1900957	8.41855509210667	3.814564018391737e-09
GO:0031945	6.686161332283702	2.0598645699315382e-07
GO:1901216	4.897678710418329	1.2656723413023785e-05
GO:0034154	5.397779603913112	4.0014776552929325e-06
GO:1904306	6.3357697217902205	4.6156224622540024e-07
GO:0048440	5.928596612681836	1.1787002816830468e-06
GO:0032099	5.169112130664088	6.7746656966637255e-06
GO:0003278	6.2171579677862185	6.065156789242862e-07
GO:0047596	7.680719857112274	2.085835923619984e-08
GO:0039527	8.41855509210667	3.814564018391737e-09
GO:0051128	2.504355842017089	0.003130719497686614
GO:0001187	8.41855509210667	3.814564018391737e-09
GO:0008905	4.188483451034867	6.479127837744575e-05
GO:0086085	8.583809844104218	2.60729490452498e-09
GO:0009658	4.396745815084331	4.011014065338912e-05
GO:0034406	5.3912054843319135	4.0625106795872005e-06
GO:0140133	8.41855509210667	3.814564018391737e-09
GO:0072580	8.41855509210667	3.814564018391737e-09
GO:0102668	7.805658593720574	1.564376942714988e-08
GO:2000091	8.41855509210667	3.814564018391737e-09
GO:0038125	8.41855509210667	3.814564018391737e-09
GO:0009765	4.447743481234153	3.5666173571962745e-05
GO:2001022	4.425471731408608	3.754293906901148e-05
GO:0070531	4.8236605180268	1.500857576636926e-05
GO:0019707	4.027459091075128	9.387304574251739e-05
GO:0008275	5.635166904908383	2.3165042167618466e-06
GO:0038179	4.9994257843646945	1.0013230548278311e-05
GO:0008266	5.137738908403213	7.28217466833827e-06
GO:0080080	8.583809844104218	2.60729490452498e-09
GO:1905217	7.6404038417230264	2.2887384110350425e-08
GO:0018497	8.583809844104218	2.60729490452498e-09
GO:0048465	8.41855509210667	3.814564018391737e-09
GO:0030561	6.550386088617268	2.815878496886979e-07
GO:1901430	7.6404038417230264	2.2887384110350425e-08
GO:0046059	8.41855509210667	3.814564018391737e-09
GO:0098865	8.41855509210667	3.814564018391737e-09
GO:0042129	4.3932492268419	4.043437859495242e-05
GO:0033601	5.75863889203682	1.743255756405024e-06
GO:0051743	5.781036118812242	1.6556322643733624e-06
GO:0047081	8.583809844104218	2.60729490452498e-09
GO:0006397	2.427813214368713	0.0037341072341158187
GO:0048627	6.193245810380807	6.408467550898119e-07
GO:0010662	5.326536621353873	4.714801126732187e-06
GO:0015112	4.163095156616186	6.869179155461513e-05
GO:0102853	8.583809844104218	2.60729490452498e-09
GO:1903405	6.6404038417230264	2.2887384110350424e-07
GO:0005849	4.127172975679194	7.461515136220654e-05
GO:0046196	7.6404038417230264	2.2887384110350425e-08
GO:0005988	3.9650532861066528	0.00010837939289054604
GO:1990377	8.072124235577832	8.469850883955564e-09
GO:0061330	6.874487047756395	1.335097406437108e-07
GO:0060288	6.850353368039675	1.4113886868049428e-07
GO:0048348	8.41855509210667	3.814564018391737e-09
GO:0002670	8.41855509210667	3.814564018391737e-09
GO:0047537	8.583809844104218	2.60729490452498e-09
GO:0061208	8.41855509210667	3.814564018391737e-09
GO:0033292	5.619904446661401	2.3993607675684027e-06
GO:0102854	8.583809844104218	2.60729490452498e-09
GO:0050149	7.583809844104217	2.6072949045249802e-08
GO:1903884	6.702551748471871	1.9835732895637035e-07
GO:0021547	6.436283859067102	3.661981457656068e-07
GO:0004062	4.606955697527999	2.4719762989801336e-05
GO:0001795	8.41855509210667	3.814564018391737e-09
GO:0060079	4.085450551708081	8.213900700802928e-05
GO:0006012	3.0591693088530243	0.000872631108539349
GO:0032141	8.106688589384555	7.82188471357494e-09
GO:0000425	5.787111323093498	1.6326333998716636e-06
GO:0140057	8.117525096442689	7.629128036783474e-09
GO:0070412	5.1971325601433795	6.351370387422852e-06
GO:0016155	5.13448575100549	7.336927861333294e-06
GO:0018629	8.583809844104218	2.60729490452498e-09
GO:0090740	7.050934936507894	8.893343428153343e-08
GO:0032079	5.827490485080171	1.4876799671727776e-06
GO:0061070	8.41855509210667	3.814564018391737e-09
GO:0035782	7.020615083434633	9.536410045979344e-08
GO:0097731	5.554268816647804	2.7908158662633584e-06
GO:0051491	5.092834234087258	8.075432026935309e-06
GO:0030075	8.373154231241813	4.234925441977782e-09
GO:1904038	8.117525096442689	7.629128036783474e-09
GO:0060107	7.528056191227557	2.9644478093844475e-08
GO:0015030	4.374546201926719	4.2213736805634534e-05
GO:0051839	8.117525096442689	7.629128036783474e-09
GO:0016820	8.41855509210667	3.814564018391737e-09
GO:0005025	5.928671409292836	1.178497296845291e-06
GO:0021800	6.314751371150713	4.844496303357506e-07
GO:0033535	8.41855509210667	3.814564018391737e-09
GO:0060711	5.807894929016791	1.5563421195038288e-06
GO:0008465	5.103802901147067	7.87403061166544e-06
GO:0043301	5.887076175064415	1.2969517662531906e-06
GO:0007617	5.012014911672715	9.72713824689893e-06
GO:0090350	7.941433837387008	1.1443692055175213e-08
GO:0034913	8.41855509210667	3.814564018391737e-09
GO:0098742	3.5278658661137188	0.00029657472330192077
GO:0047011	7.805658593720574	1.564376942714988e-08
GO:0097182	6.6829581512133	2.0751134665691132e-07
GO:1902136	7.6404038417230264	2.2887384110350425e-08
GO:1904091	8.106688589384555	7.82188471357494e-09
GO:0042548	4.327415938280915	4.705264716686208e-05
GO:0047295	5.255022643749683	5.558752736447258e-06
GO:1903750	6.066372573995308	8.582769041381409e-07
GO:1901752	8.41855509210667	3.814564018391737e-09
GO:0034711	6.382412719783766	4.145598898194718e-07
GO:1901101	8.41855509210667	3.814564018391737e-09
GO:0035877	6.18413612262318	6.5443102103577e-07
GO:0005243	5.201792801529349	6.283580719905202e-06
GO:1900789	8.41855509210667	3.814564018391737e-09
GO:0051764	5.278990825930821	5.2602837813622055e-06
GO:1900139	7.41855509210667	3.8145640183917376e-08
GO:0030951	5.555827563788696	2.7808171694075766e-06
GO:0033951	6.60608623881537	2.4769301592987313e-07
GO:0002008	8.41855509210667	3.814564018391737e-09
GO:0046072	3.838326000775847	0.0001451022006956033
GO:0001519	6.579706001369415	2.6320491726902986e-07
GO:0046650	8.41855509210667	3.814564018391737e-09
GO:0102444	8.583809844104218	2.60729490452498e-09
GO:0018725	8.583809844104218	2.60729490452498e-09
GO:0046907	2.24588999819219	0.005676883761502822
GO:1905823	8.41855509210667	3.814564018391737e-09
GO:0050356	6.757735041403391	1.7468875860317368e-07
GO:0080036	6.098408805995616	7.972438798438731e-07
GO:0062052	8.41855509210667	3.814564018391737e-09
GO:0019141	8.583809844104218	2.60729490452498e-09
GO:0031359	5.642371955575424	2.2783898877840466e-06
GO:0071124	8.373154231241813	4.234925441977782e-09
GO:0045161	5.179756529392753	6.610639443872881e-06
GO:0072383	4.841868286905675	1.4392350041392025e-05
GO:0038198	7.629567334664893	2.3465654140724822e-08
GO:0007460	7.377162406948445	4.196020420230911e-08
GO:0043426	6.212741981832481	6.127143025633704e-07
GO:0060013	5.856262227650196	1.3923158667129842e-06
GO:1902009	7.573457052092413	2.6701948128742162e-08
GO:0003091	5.830844127087759	1.4762362751176024e-06
GO:0043142	8.41855509210667	3.814564018391737e-09
GO:0106253	8.41855509210667	3.814564018391737e-09
GO:0033613	4.873353979768793	1.3385852039831249e-05
GO:2000780	4.962644851723927	1.0898209400545194e-05
GO:1990423	5.36370333544312	4.328093801701293e-06
GO:2000973	5.842213741900878	1.438090634933685e-06
GO:0022031	8.41855509210667	3.814564018391737e-09
GO:1905259	6.510070073228021	3.089796854897307e-07
GO:0005285	8.41855509210667	3.814564018391737e-09
GO:1903063	7.6404038417230264	2.2887384110350425e-08
GO:0080012	7.981749852776255	1.042917961809992e-08
GO:0031806	8.583809844104218	2.60729490452498e-09
GO:1901869	8.41855509210667	3.814564018391737e-09
GO:0008071	7.573457052092413	2.6701948128742162e-08
GO:0019242	4.056166875517972	8.786848216365367e-05
GO:0034742	8.41855509210667	3.814564018391737e-09
GO:0031554	3.0115161852658017	0.0009738314919472818
GO:0046282	8.41855509210667	3.814564018391737e-09
GO:0075287	8.41855509210667	3.814564018391737e-09
GO:0018921	8.41855509210667	3.814564018391737e-09
GO:0044636	8.41855509210667	3.814564018391737e-09
GO:0038063	5.089564236657242	8.136465051229576e-06
GO:0090582	7.437681808425979	3.650212866334972e-08
GO:0033465	8.41855509210667	3.814564018391737e-09
GO:0043489	4.919555728526517	1.2034949478025932e-05
GO:0008113	3.3976024507783347	0.00040031102316624283
GO:0048599	5.433577965691177	3.6848688417664183e-06
GO:0071144	5.755106134529721	1.7574940584207794e-06
GO:0090444	7.816495100778708	1.5258256073566948e-08
GO:0070568	3.485813716961585	0.00032672794637073885
GO:0019578	8.41855509210667	3.814564018391737e-09
GO:0050703	8.41855509210667	3.814564018391737e-09
GO:0031706	8.583809844104218	2.60729490452498e-09
GO:0050759	8.41855509210667	3.814564018391737e-09
GO:0102624	8.583809844104218	2.60729490452498e-09
GO:0061312	5.819764585343555	1.5143819153015198e-06
GO:0042047	8.41855509210667	3.814564018391737e-09
GO:0106054	8.106688589384555	7.82188471357494e-09
GO:0050939	8.41855509210667	3.814564018391737e-09
GO:0070407	5.116657374911462	7.644386292857041e-06
GO:0099037	8.373154231241813	4.234925441977782e-09
GO:0018200	4.362412830047618	4.340973852929797e-05
GO:0051041	6.83877149548986	1.4495343269888603e-07
GO:1904917	8.41855509210667	3.814564018391737e-09
GO:0045231	7.188106170728396	6.484758831265953e-08
GO:0034022	6.835621817098017	1.460085146533989e-07
GO:0050644	8.583809844104218	2.60729490452498e-09
GO:0072536	6.262564520942565	5.463053820151338e-07
GO:1990238	6.851416084281249	1.4079392484434894e-07
GO:0031787	8.583809844104218	2.60729490452498e-09
GO:0032895	8.583809844104218	2.60729490452498e-09
GO:1903557	4.9873522075501535	1.0295508285639298e-05
GO:0030122	4.599002372287103	2.5176631752557915e-05
GO:0008841	4.365195574359123	4.3132479605556746e-05
GO:0051033	6.601538611064649	2.503003108343981e-07
GO:2000110	6.3932492268419	4.0434378594952414e-07
GO:0070230	5.4344780582038394	3.6772397137296347e-06
GO:0044486	8.41855509210667	3.814564018391737e-09
GO:0075516	8.41855509210667	3.814564018391737e-09
GO:0030627	4.114886790539911	7.675615469431089e-05
GO:0000087	8.41855509210667	3.814564018391737e-09
GO:0031162	8.117525096442689	7.629128036783474e-09
GO:2000607	6.694279222505881	2.0217189297476207e-07
GO:0032255	8.41855509210667	3.814564018391737e-09
GO:1990320	8.373154231241813	4.234925441977782e-09
GO:0060532	6.414233718324028	3.8527096585756545e-07
GO:0106084	8.373154231241813	4.234925441977782e-09
GO:0006583	6.405717867401498	3.9290009389434895e-07
GO:0021811	8.41855509210667	3.814564018391737e-09
GO:0016432	4.523263088978048	2.9973462222419173e-05
GO:0032947	8.583809844104218	2.60729490452498e-09
GO:0002295	5.451007115887808	3.5399154090675323e-06
GO:0040020	4.928596612681836	1.1787002816830468e-05
GO:0033756	8.282779848440237	5.21458980904996e-09
GO:0009195	6.567296743387595	2.7083404530581336e-07
GO:0046742	8.41855509210667	3.814564018391737e-09
GO:0098559	6.15043776009423	7.072325488102896e-07
GO:0014701	6.3863824969755685	4.1078776787184486e-07
GO:0010607	6.263219054641609	5.454826546300184e-07
GO:1900804	8.41855509210667	3.814564018391737e-09
GO:1903277	8.117525096442689	7.629128036783474e-09
GO:0032086	8.41855509210667	3.814564018391737e-09
GO:0046770	8.41855509210667	3.814564018391737e-09
GO:0043947	6.7283590120781565	1.8691363690119512e-07
GO:0043825	5.225684558827569	5.94723967722148e-06
GO:0001566	8.282779848440237	5.21458980904996e-09
GO:0071339	4.301272223935688	4.997212021533783e-05
GO:1900365	6.144397242842991	7.171380354576466e-07
GO:0052174	7.464312582667345	3.433107616552563e-08
GO:0033823	6.393478145933926	4.041307102013719e-07
GO:0044582	8.41855509210667	3.814564018391737e-09
GO:0070752	8.41855509210667	3.814564018391737e-09
GO:0031830	8.583809844104218	2.60729490452498e-09
GO:0000026	4.335959277130684	4.6136083335569524e-05
GO:0046396	6.36547664862325	4.3104573407826634e-07
GO:0102768	8.583809844104218	2.60729490452498e-09
GO:0097259	8.583809844104218	2.60729490452498e-09
GO:0030740	8.583809844104218	2.60729490452498e-09
GO:0106300	7.003581744135852	9.917866447818517e-08
GO:1990719	8.373154231241813	4.234925441977782e-09
GO:1902467	8.373154231241813	4.234925441977782e-09
GO:0102393	8.583809844104218	2.60729490452498e-09
GO:0008215	4.669050668230528	2.142640609130639e-05
GO:0051052	3.3172789881863998	0.00048163829665419594
GO:0010915	6.056827256089077	8.773497242300996e-07
GO:0042062	8.117525096442689	7.629128036783474e-09
GO:0033830	7.1066885893845555	7.82188471357494e-08
GO:0046391	3.674567396165827	0.00021155953502402413
GO:0099634	5.284309668514809	5.196253517306738e-06
GO:0061483	6.777629870120331	1.6686687388959873e-07
GO:1901626	6.956157094207715	1.1062235653336039e-07
GO:0071460	7.214435109450745	6.103302429426779e-08
GO:1903496	6.805771235386935	1.5639712475406123e-07
GO:0014808	5.8445238243789515	1.4304615068969014e-06
GO:0002079	5.776557135615353	1.6727955495812238e-06
GO:0001171	8.117525096442689	7.629128036783474e-09
GO:2001103	8.41855509210667	3.814564018391737e-09
GO:0047931	5.937406117881148	1.1550316427045662e-06
GO:1901874	6.2090400775640395	6.179593709794614e-07
GO:0001560	6.325133406944436	4.7300593828057544e-07
GO:0075256	8.41855509210667	3.814564018391737e-09
GO:0021680	5.6296799763312535	2.3459568713109183e-06
GO:0001556	5.356725784811971	4.398192313205673e-06
GO:1905214	5.615097976458257	2.426062715697145e-06
GO:0090544	8.41855509210667	3.814564018391737e-09
GO:1905722	8.41855509210667	3.814564018391737e-09
GO:0070909	8.583809844104218	2.60729490452498e-09
GO:0046892	6.971397060764451	1.0680779251496865e-07
GO:0099100	8.583809844104218	2.60729490452498e-09
GO:0002606	6.053067107215771	8.849788522668831e-07
GO:0007171	5.792214724731628	1.613560579779705e-06
GO:0007412	5.783071345291758	1.6478916559452306e-06
GO:0004721	2.6273350174446017	0.002358658047839669
GO:0044794	5.389171314421461	4.081583499679159e-06
GO:1903480	7.6404038417230264	2.2887384110350425e-08
GO:0048241	6.275540291852575	5.302243985564515e-07
GO:2001099	8.41855509210667	3.814564018391737e-09
GO:0005619	5.812052847592757	1.5415128608799127e-06
GO:0015155	5.605629327166803	2.479537454203256e-06
GO:0030717	5.968305983787309	1.0757070531864698e-06
GO:0002850	8.41855509210667	3.814564018391737e-09
GO:0099546	7.573457052092413	2.6701948128742162e-08
GO:1990728	8.373154231241813	4.234925441977782e-09
GO:0019310	3.8318890365086613	0.0001472688730580498
GO:0071561	5.7417104622286415	1.8125480891664907e-06
GO:2000222	5.9792223982764074	1.0490051050577279e-06
GO:0006588	8.117525096442689	7.629128036783474e-09
GO:0048159	8.41855509210667	3.814564018391737e-09
GO:0015657	8.583809844104218	2.60729490452498e-09
GO:0050308	3.5096958613265508	0.00030924603403589883
GO:1904348	7.816495100778708	1.5258256073566948e-08
GO:0035209	6.479035839488052	3.3186706960008116e-07
GO:0032935	8.583809844104218	2.60729490452498e-09
GO:0038042	8.583809844104218	2.60729490452498e-09
GO:0009397	5.171564392865121	6.736520056479808e-06
GO:0006145	3.604320818495701	0.00024870194487110447
GO:0043668	7.259210878934977	5.5054030745711165e-08
GO:0060401	4.367982015351522	4.285662674663117e-05
GO:0030514	4.686322211886172	2.0591016571278597e-05
GO:0051283	4.590927387339237	2.5649128459666042e-05
GO:0019206	3.499294335904431	0.0003167420068864082
GO:0097357	8.583809844104218	2.60729490452498e-09
GO:0002293	5.406139717344237	3.925186374925098e-06
GO:0030244	3.810489269342329	0.00015470727289391368
GO:0140398	8.583809844104218	2.60729490452498e-09
GO:0032958	4.433667891042343	3.68410592896274e-05
GO:0010942	3.7002361276889517	0.00019941777775348324
GO:0003398	8.41855509210667	3.814564018391737e-09
GO:0009620	4.265961014179201	5.420495470134659e-05
GO:0070610	6.139801491153841	7.247671634944301e-07
GO:1990180	6.088141318757479	8.163166999358318e-07
GO:2001282	7.7195850877706516	1.9072820091958688e-08
GO:0033108	3.9000937971748324	0.00012586535435085377
GO:0045144	5.917495829888919	1.2092167938301806e-06
GO:0008935	3.980513873937263	0.00010458902780011506
GO:0030324	4.785389738422767	1.6391181587029294e-05
GO:0043504	5.225987638770125	5.943090740654327e-06
GO:0018574	8.583809844104218	2.60729490452498e-09
GO:0009019	3.516943716653392	0.0003041279141383163
GO:0001023	8.583809844104218	2.60729490452498e-09
GO:0051568	4.3578572517530585	4.386748621150498e-05
GO:0006763	8.41855509210667	3.814564018391737e-09
GO:0051651	4.182169003497116	6.57401962929632e-05
GO:0004938	5.422142431666481	3.7831849064657463e-06
GO:2000134	4.665201879465174	2.1617134292225977e-05
GO:0008030	8.583809844104218	2.60729490452498e-09
GO:1901236	5.706438498234443	1.965900358011835e-06
GO:0009504	5.766772866131208	1.710909878559024e-06
GO:0032598	8.41855509210667	3.814564018391737e-09
GO:0032906	8.41855509210667	3.814564018391737e-09
GO:0022002	8.41855509210667	3.814564018391737e-09
GO:0007424	5.427772400303533	3.734458174005511e-06
GO:0047142	8.583809844104218	2.60729490452498e-09
GO:0106155	8.583809844104218	2.60729490452498e-09
GO:0061222	8.41855509210667	3.814564018391737e-09
GO:0003359	6.765342578331326	1.7165538082762818e-07
GO:0002743	8.41855509210667	3.814564018391737e-09
GO:0060559	6.137521724858943	7.285817275128218e-07
GO:0001993	6.694279222505881	2.0217189297476207e-07
GO:0033980	5.221893225435574	5.99938557531198e-06
GO:0050261	8.583809844104218	2.60729490452498e-09
GO:2000629	6.537741499825879	2.8990686539777206e-07
GO:0030100	4.249468734619648	5.630296491146204e-05
GO:0042050	8.41855509210667	3.814564018391737e-09
GO:0044487	8.117525096442689	7.629128036783474e-09
GO:0010197	5.708437726994854	1.956871341434961e-06
GO:0032837	6.626163402608417	2.3650296914028772e-07
GO:0071658	6.827490485080171	1.4876799671727775e-07
GO:0071989	7.816495100778708	1.5258256073566948e-08
GO:0062191	8.41855509210667	3.814564018391737e-09
GO:0030344	8.41855509210667	3.814564018391737e-09
GO:0035250	4.52443578503826	2.9892636080378898e-05
GO:0044417	5.767277078108527	1.7089246802394984e-06
GO:2000220	5.604974103538479	2.483281175973021e-06
GO:1902454	8.41855509210667	3.814564018391737e-09
GO:0005868	4.319922082401312	4.787159719611685e-05
GO:0052800	8.41855509210667	3.814564018391737e-09
GO:0140260	6.859533974503428	1.3818662993982395e-07
GO:0051913	7.941433837387008	1.1443692055175213e-08
GO:0032428	7.805658593720574	1.564376942714988e-08
GO:0019693	1.619012401494611	0.02404294143213389
GO:0008916	8.41855509210667	3.814564018391737e-09
GO:1904216	6.612375118122783	2.4413209717707117e-07
GO:0010525	5.55463771514881	2.78844629744436e-06
GO:0003024	8.41855509210667	3.814564018391737e-09
GO:0047206	6.558503978839448	2.763732598796479e-07
GO:0010695	5.893510285069825	1.277878946161232e-06
GO:0000467	5.063678669590437	8.636172937638893e-06
GO:0021645	8.41855509210667	3.814564018391737e-09
GO:0019128	8.41855509210667	3.814564018391737e-09
GO:0030349	8.41855509210667	3.814564018391737e-09
GO:0050763	7.41855509210667	3.8145640183917376e-08
GO:0033872	7.542417158945993	2.8680243949774782e-08
GO:0045005	4.218662848580351	6.0441766871417076e-05
GO:0086092	6.328649980667272	4.691913742621837e-07
GO:0010992	5.875729665147491	1.3312828424187164e-06
GO:0035846	5.870780386718848	1.3465410984922832e-06
GO:0010706	6.350369230360509	4.463039901518333e-07
GO:0044341	4.055582804414603	8.798673364822382e-05
GO:1990723	7.373154231241814	4.234925441977782e-08
GO:0007004	5.020441400376168	9.540224609997736e-06
GO:0006463	7.076132411284464	8.392040840461823e-08
GO:1990239	5.895390022101507	1.2723599134081903e-06
GO:0098519	6.284956767694511	5.18851686000471e-07
GO:1903393	6.158483704121595	6.942506513472962e-07
GO:1902748	6.662680236434179	2.1743014904832902e-07
GO:0050725	8.41855509210667	3.814564018391737e-09
GO:0019304	8.41855509210667	3.814564018391737e-09
GO:0099592	8.41855509210667	3.814564018391737e-09
GO:0015537	8.583809844104218	2.60729490452498e-09
GO:0061354	6.746457234170953	1.7928450886441165e-07
GO:0019923	8.41855509210667	3.814564018391737e-09
GO:0039658	8.373154231241813	4.234925441977782e-09
GO:0038187	5.5201012847128	3.019247499439927e-06
GO:0016862	4.622246381742148	2.3864570261117144e-05
GO:0052344	8.41855509210667	3.814564018391737e-09
GO:0032340	8.41855509210667	3.814564018391737e-09
